var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
0,1,2,76,23100,1,2,845,Y,1,A,155,1
0,1,0,725,36700,2,6,700,N,5,A,300,1
0,2,2,253,93700,0,7,963,N,29,A,37,1
0,0,1,556,5400,2,1,339,N,9,C,661,0
0,4,3,100,99200,1,3,946,N,1,C,54,0
0,0,0,808,5800,1,1,236,N,18,A,764,1
0,1,0,963,96000,2,4,640,Y,13,C,360,0
0,2,1,501,91500,0,2,628,N,6,C,372,0
1,1,2,790,27700,1,2,365,N,9,C,635,0
0,1,4,899,10400,1,0,839,Y,1,C,161,0
0,2,0,813,36200,0,1,74,N,23,C,926,0
0,4,1,539,2500,1,1,732,N,3,A,268,1
0,1,0,467,14100,1,3,251,N,1,B,749,1
0,0,2,768,58500,1,6,237,,10,C,763,0
0,1,0,259,95500,2,1,975,N,1,B,25,1
0,1,1,884,11500,2,3,561,N,4,B,439,1
0,2,0,34,64400,0,4,594,N,2,A,406,1
0,3,1,530,32200,0,1,848,N,19,B,152,1
0,2,1,502,46200,3,6,268,N,2,A,732,1
0,2,3,307,61600,0,1,657,N,19,C,343,0
0,0,2,604,4400,0,2,455,Y,1,B,545,1
0,1,1,794,11700,0,0,104,N,22,B,896,1
0,0,1,557,9800,2,3,90,N,4,A,910,1
0,0,1,953,71900,3,4,873,N,7,B,127,1
0,1,2,405,87700,2,4,818,N,6,A,182,1
0,2,1,502,51000,0,4,113,N,21,C,887,0
0,0,0,516,82700,0,6,667,N,4,A,333,1
0,1,0,586,64000,0,1,269,N,5,C,731,0
0,0,1,299,52000,1,2,235,N,15,A,765,1
0,0,2,478,26600,1,3,71,N,1,B,929,1
0,1,1,7,75800,1,4,822,N,6,A,178,1
0,1,1,556,88300,0,1,545,Y,15,C,455,0
0,2,0,338,17500,2,2,524,Y,8,A,476,1
0,2,3,241,64800,1,5,659,N,3,B,341,1
0,1,1,644,5300,0,2,891,N,6,C,109,0
0,1,1,3,13500,0,4,526,N,17,C,474,0
0,0,1,38,77100,0,4,313,Y,1,A,687,1
0,1,1,624,71500,2,6,87,N,2,A,913,1
0,1,0,248,60400,1,4,376,N,14,B,624,1
1,3,1,618,71600,2,6,823,N,5,B,177,1
0,3,3,128,38500,0,1,624,N,2,A,376,1
0,1,0,614,55100,1,2,570,N,1,B,430,1
0,0,0,889,27700,0,2,672,N,9,B,328,1
0,3,1,493,38300,1,7,510,N,9,B,490,1
0,0,1,781,55600,0,2,575,N,5,C,425,0
0,0,0,286,72000,0,3,214,N,1,A,786,1
0,0,0,171,71600,0,4,176,N,2,A,824,1
0,0,2,561,66200,1,3,640,N,2,B,360,1
1,1,1,990,93500,0,2,410,N,4,B,590,1
0,1,2,218,63000,0,2,886,N,3,B,114,1
0,5,0,80,67000,0,4,775,,14,B,225,1
0,2,2,620,80300,0,1,987,N,16,C,13,0
0,1,1,472,44900,0,4,270,N,7,C,730,0
0,1,0,722,68900,2,3,856,N,5,C,144,0
0,1,0,46,13400,2,4,666,N,3,A,334,1
0,1,0,349,71200,2,2,909,N,8,B,91,1
0,2,0,157,45900,1,4,531,N,2,A,469,1
0,1,3,142,3600,2,4,533,N,2,B,467,1
0,1,0,677,47800,2,5,389,Y,16,A,611,1
0,0,0,322,84000,2,5,953,N,7,B,47,1
0,4,1,500,71400,0,4,368,N,3,A,632,1
0,1,1,211,44600,1,1,823,N,16,B,177,1
0,0,2,11,44700,1,5,480,N,8,B,520,1
0,3,1,378,54800,0,4,520,N,3,A,480,1
0,0,2,288,59500,0,2,902,N,4,A,98,1
0,0,1,621,13200,0,2,283,N,7,B,717,1
0,1,1,290,85100,1,1,678,,1,C,322,0
0,1,0,914,66400,1,5,360,N,18,A,640,1
0,1,2,338,99300,1,7,267,N,3,C,733,0
0,2,1,203,75900,1,7,281,Y,1,C,719,0
0,3,0,169,55500,0,2,434,N,10,B,566,1
0,0,1,275,43800,1,5,535,N,13,C,465,0
0,1,0,745,76500,1,2,136,N,4,B,864,1
0,1,1,561,75100,0,5,321,N,1,C,679,0
0,1,3,68,67500,0,1,116,N,9,A,884,1
0,3,1,198,45100,2,1,222,N,8,A,778,1
0,0,0,110,84600,1,0,458,N,24,A,542,1
0,2,1,927,9300,1,7,449,N,2,A,551,1
0,1,1,833,2500,1,6,236,N,24,B,764,1
0,2,2,450,23900,0,5,723,N,10,B,277,1
0,0,1,912,81700,2,6,542,N,2,A,458,1
0,1,2,544,70400,0,6,509,N,6,B,491,1
1,0,3,290,59800,1,4,833,N,3,B,167,1
0,0,0,311,42300,0,3,737,N,6,B,263,1
0,1,1,989,15500,2,6,725,N,3,C,275,0
0,1,1,631,57900,0,3,792,,20,B,208,1
0,2,1,632,19500,1,0,293,N,1,B,707,1
0,1,0,717,67400,0,2,341,N,2,C,659,0
0,1,0,850,86800,1,1,196,,5,B,804,1
1,1,0,569,34500,1,6,643,N,4,B,357,1
0,0,0,535,98400,0,4,621,N,1,A,379,1
0,1,0,757,33500,0,6,335,Y,7,C,665,0
0,0,0,111,86000,1,4,930,N,4,A,70,1
0,2,0,915,86000,0,4,65,N,20,B,935,1
0,2,1,310,8100,0,4,138,N,8,A,862,1
0,0,2,644,87700,0,4,465,N,2,B,535,1
0,1,2,89,34500,0,4,243,N,14,B,757,1
0,0,2,965,84500,1,1,748,N,3,B,252,1
0,1,0,750,17500,1,1,724,N,2,C,276,0
0,1,1,600,6200,0,3,948,Y,11,B,52,1
0,0,3,271,78500,2,3,262,N,12,A,738,1
0,0,0,217,57600,1,2,903,N,5,A,97,1
0,1,0,199,31800,2,5,17,N,4,B,983,1
0,2,0,166,67000,1,3,464,N,1,C,536,0
0,1,1,876,76400,0,3,318,N,10,C,682,0
0,0,1,227,26300,0,2,981,N,1,C,19,0
0,1,1,969,92400,1,4,655,,1,C,345,0
0,1,2,537,33100,2,1,89,N,1,C,911,0
1,0,3,339,78900,2,4,963,N,11,B,37,1
0,0,0,293,37200,0,4,286,N,5,A,714,1
0,1,4,365,11100,0,2,825,N,18,C,175,0
0,1,1,301,54300,0,3,45,N,3,C,955,0
0,1,5,728,44500,3,4,994,N,15,B,6,1
0,1,1,322,92400,1,1,587,N,10,A,413,1
0,2,2,814,33300,0,5,952,N,13,C,48,0
0,1,0,887,31200,1,5,716,N,13,B,284,1
0,1,2,999,74700,0,4,292,N,11,B,708,1
0,0,0,349,91300,2,0,743,N,2,C,257,0
0,0,1,327,70700,0,2,857,N,9,A,143,1
0,2,2,367,97000,1,3,972,N,4,B,28,1
0,1,0,938,95900,1,3,246,N,5,C,754,0
0,0,1,260,85700,2,8,520,N,10,A,480,1
0,0,0,666,57800,0,2,818,N,11,C,182,0
0,0,1,955,12900,0,2,826,N,2,C,174,0
0,2,0,975,34400,0,0,53,Y,9,A,947,1
0,1,2,735,15500,0,4,150,N,3,A,850,1
0,3,0,888,36800,1,3,204,N,5,A,796,1
0,1,1,857,65800,1,6,780,N,1,B,220,1
0,0,3,736,42300,0,2,951,N,1,B,49,1
0,0,0,43,69000,1,3,380,N,2,A,620,1
0,0,0,42,75100,2,1,996,N,8,C,4,0
0,2,2,153,81500,1,3,321,N,6,C,679,0
0,2,2,654,37800,1,5,778,N,7,B,222,1
0,3,2,102,35900,0,4,957,N,1,A,43,1
0,2,0,145,86200,0,1,689,N,7,A,311,1
0,1,2,816,78100,1,2,808,N,9,C,192,0
0,0,1,784,75400,1,2,199,N,3,B,801,1
0,3,1,47,31000,1,3,737,N,8,C,263,0
0,1,1,235,9900,0,5,361,N,11,C,639,0
0,1,1,101,82600,0,2,187,N,8,B,813,1
0,1,0,474,87300,3,6,779,N,2,B,221,1
0,0,2,762,48100,0,2,2,N,5,C,998,0
0,0,1,436,56700,2,2,578,N,3,C,422,0
0,1,1,434,89000,1,4,790,N,33,C,210,0
0,0,1,985,90600,1,4,889,Y,2,A,111,1
0,1,0,860,14000,0,4,177,N,8,B,823,1
0,3,0,503,56700,2,5,710,N,14,C,290,0
0,0,0,414,6000,1,2,522,N,2,C,478,0
0,0,2,426,31400,1,5,558,N,3,A,442,1
0,1,1,687,55200,0,2,274,Y,8,B,726,1
0,2,1,539,39100,1,3,990,,1,C,10,0
0,0,0,881,84500,2,4,298,N,8,B,702,1
0,1,1,347,72600,2,3,290,N,8,B,710,1
0,0,0,236,8800,1,3,56,N,5,C,944,0
1,0,4,518,3300,0,4,221,N,5,B,779,1
0,0,0,861,20000,0,2,237,N,24,A,763,1
0,1,0,290,25800,0,2,216,N,5,B,784,1
0,0,0,970,84800,1,2,383,N,3,B,617,1
0,0,1,578,69900,1,2,484,N,24,C,516,0
0,0,2,35,86400,0,2,750,Y,5,A,250,1
0,1,0,593,2400,2,3,10,N,10,B,990,1
0,2,3,725,17900,3,0,891,N,5,C,109,0
0,1,1,133,51000,0,2,188,N,5,C,812,0
0,1,0,394,94200,0,1,669,N,8,B,331,1
0,0,3,316,57200,1,4,423,Y,2,A,577,1
0,1,0,73,15600,1,2,791,N,1,A,209,1
0,0,1,871,25500,1,4,347,N,5,C,653,0
0,2,0,101,56400,0,1,832,N,5,C,168,0
0,2,4,454,78000,1,3,375,N,2,C,625,0
0,0,1,116,27400,2,3,426,N,3,C,574,0
0,0,1,239,10500,1,3,877,N,4,A,123,1
0,1,0,347,88100,2,0,951,N,6,A,49,1
0,1,2,663,16800,1,2,660,N,7,A,340,1
0,3,1,530,23500,0,5,982,N,7,A,18,1
1,1,4,119,60000,1,2,457,N,1,A,543,1
0,2,0,765,63800,1,4,42,N,5,B,958,1
0,2,1,449,82200,0,3,869,N,6,A,131,1
0,3,0,133,75800,1,3,2,N,30,B,998,1
0,0,3,633,56500,0,2,384,N,4,A,616,1
0,0,2,992,99200,2,3,621,N,4,A,379,1
0,1,2,963,9000,0,5,404,N,9,A,596,1
0,0,2,46,35100,0,4,968,N,3,A,32,1
0,2,2,806,53900,0,5,513,N,14,C,487,0
0,0,1,503,76500,1,2,937,N,1,C,63,0
0,1,1,144,76900,3,2,777,N,15,A,223,1
0,2,2,993,8800,3,5,84,N,6,B,916,1
0,1,0,225,73900,2,2,795,N,6,A,205,1
0,6,2,508,50400,1,5,160,N,6,B,840,1
0,1,0,639,96700,0,4,636,N,5,B,364,1
1,0,0,343,46700,0,2,708,N,6,B,292,1
0,0,0,481,53200,2,6,464,N,7,A,536,1
0,0,0,799,44500,0,5,886,N,1,A,114,1
0,2,1,853,83300,0,3,376,N,20,C,624,0
0,1,1,925,2700,1,9,321,N,13,A,679,1
0,1,0,604,17300,0,1,110,N,6,C,890,0
0,0,0,744,32200,2,6,630,Y,6,B,370,1
0,0,2,903,12300,1,5,11,N,3,C,989,0
0,0,0,729,90100,0,5,854,N,4,B,146,1
0,1,3,839,37300,2,6,743,N,3,C,257,0
0,1,3,707,83400,1,2,591,N,18,B,409,1
0,0,1,5,47000,0,2,463,N,4,B,537,1
0,3,1,467,11500,0,1,877,N,9,C,123,0
0,3,1,747,69900,0,2,907,N,4,C,93,0
0,2,4,258,88400,0,2,563,N,3,C,437,0
0,2,0,331,57600,3,4,612,N,2,A,388,1
0,3,3,261,59700,0,2,555,,18,B,445,1
0,0,0,269,22600,1,4,559,N,7,C,441,0
0,2,1,126,72700,1,4,850,N,3,A,150,1
0,3,2,747,82000,1,3,679,N,7,A,321,1
0,1,1,497,29800,1,2,971,N,17,C,29,0
0,0,2,820,42800,1,3,219,N,4,C,781,0
0,2,1,897,75200,0,5,970,,1,B,30,1
0,0,0,295,38500,2,2,300,N,5,C,700,0
0,2,0,538,15400,0,4,650,N,4,C,350,0
0,1,1,142,92800,0,3,113,N,7,B,887,1
0,1,3,721,99100,1,3,491,N,4,A,509,1
0,1,1,858,89700,1,2,681,N,1,C,319,0
0,1,1,645,90700,0,7,398,Y,19,B,602,1
0,1,1,190,72900,0,7,545,N,7,C,455,0
0,0,0,72,22800,1,2,589,N,22,A,411,1
0,1,0,385,96100,1,0,919,Y,14,B,81,1
0,0,1,574,93400,0,2,925,N,4,A,75,1
0,1,2,458,55900,2,1,532,N,15,C,468,0
0,1,2,508,27900,4,4,42,N,1,B,958,1
0,2,3,474,54300,0,5,195,N,3,B,805,1
0,0,1,761,17500,0,2,856,,1,B,144,1
0,0,0,974,93900,1,4,8,N,1,C,992,0
0,0,0,559,60800,0,5,128,N,6,C,872,0
0,1,1,325,90000,2,7,514,N,2,C,486,0
0,1,0,603,57900,0,4,990,N,1,A,10,1
0,0,0,489,40600,0,3,927,N,2,A,73,1
0,1,1,529,26800,0,1,142,Y,5,A,858,1
0,1,2,392,17900,1,6,401,N,12,B,599,1
0,1,1,879,69700,1,1,260,N,19,C,740,0
0,0,2,604,15100,1,3,666,N,1,C,334,0
0,0,0,950,62500,1,5,579,N,6,C,421,0
0,1,1,450,75900,2,1,345,N,7,A,655,1
1,0,5,898,81900,1,3,237,Y,5,B,763,1
0,1,0,511,3600,1,3,256,N,5,C,744,0
0,0,0,890,32500,1,7,916,N,8,C,84,0
0,3,0,323,30500,0,3,374,N,2,C,626,0
0,1,2,375,2600,2,2,83,N,7,B,917,1
0,0,1,974,88900,1,7,551,N,3,B,449,1
0,1,2,255,54800,0,2,931,N,4,B,69,1
0,3,0,613,73700,0,0,355,N,1,A,645,1
0,0,0,805,78200,1,0,722,N,7,C,278,0
0,0,1,167,29800,1,3,980,N,6,C,20,0
0,1,1,291,54600,1,7,610,N,7,C,390,0
0,1,0,883,59600,1,1,556,N,8,B,444,1
0,0,1,980,42800,1,4,700,N,10,C,300,0
0,2,1,222,63300,2,6,281,N,5,C,719,0
0,0,2,186,65700,2,2,341,N,25,A,659,1
0,2,1,761,74800,1,3,40,N,9,C,960,0
0,1,3,494,2000,1,6,212,N,8,B,788,1
0,0,1,246,93200,0,1,705,N,2,B,295,1
0,1,0,510,30900,2,5,318,N,7,C,682,0
0,1,1,7,43600,1,5,739,N,11,A,261,1
0,2,2,916,45000,0,3,262,N,1,C,738,0
0,0,1,201,27000,2,2,641,N,6,C,359,0
0,1,0,469,53400,2,4,815,N,2,A,185,1
0,2,0,787,65700,0,6,834,N,6,A,166,1
0,2,0,964,66000,1,3,306,N,2,A,694,1
0,1,0,387,77600,1,2,422,N,4,B,578,1
0,0,3,491,69800,0,1,253,Y,2,B,747,1
0,4,0,340,40400,0,4,401,N,3,B,599,1
0,2,1,493,47600,1,5,384,Y,6,C,616,0
0,2,0,929,71500,0,3,212,N,15,A,788,1
0,1,2,3,76400,0,2,675,N,2,A,325,1
0,1,0,713,68500,3,3,134,N,23,C,866,0
0,0,1,952,89900,0,3,513,N,9,B,487,1
0,0,3,235,56600,3,3,489,N,4,A,511,1
0,0,1,674,65300,0,0,156,N,9,B,844,1
0,0,1,188,88200,1,1,748,N,7,B,252,1
0,1,2,548,11100,0,5,476,N,10,C,524,0
0,2,3,932,79900,1,3,246,N,8,A,754,1
0,1,1,32,40700,0,3,109,N,20,A,891,1
0,1,3,168,37200,1,1,688,N,10,B,312,1
0,3,1,66,33900,2,1,88,N,5,C,912,0
0,1,1,115,29300,3,3,176,N,7,C,824,0
0,0,0,282,82100,0,5,499,N,1,B,501,1
0,0,0,768,40600,1,1,85,Y,13,B,915,1
0,0,3,449,78900,1,5,967,N,3,B,33,1
0,0,1,604,97900,1,5,31,N,2,A,969,1
0,1,0,88,5100,0,7,630,Y,6,A,370,1
0,2,0,787,2900,0,2,756,N,3,C,244,0
1,1,4,766,95900,0,2,170,N,2,C,830,0
0,1,1,262,93900,1,1,542,N,13,A,458,1
0,0,2,713,40900,0,2,408,N,5,C,592,0
0,0,1,223,54200,1,2,228,N,19,B,772,1
0,1,0,644,96500,1,2,862,N,12,B,138,1
0,0,0,893,88600,3,2,507,N,8,A,493,1
0,1,2,324,97200,0,1,749,N,1,B,251,1
0,0,1,95,65200,0,4,906,N,3,C,94,0
0,3,1,684,8800,2,3,207,Y,3,A,793,1
0,0,1,784,4900,3,2,794,N,1,C,206,0
0,1,1,699,19600,0,1,532,N,25,C,468,0
0,3,0,513,76900,2,0,748,N,1,C,252,0
0,0,2,364,15100,2,1,848,N,9,B,152,1
0,0,0,543,6900,2,2,439,N,1,B,561,1
0,1,0,520,37000,1,1,654,N,20,A,346,1
1,1,2,630,64200,0,1,362,N,7,A,638,1
0,0,2,470,75800,1,1,147,N,2,B,853,1
0,0,0,731,66300,0,2,611,N,16,C,389,0
0,4,1,674,58600,1,2,306,N,4,A,694,1
0,2,0,428,29100,0,2,198,N,11,B,802,1
0,1,1,546,15100,0,1,163,,18,C,837,0
0,1,0,714,73800,0,5,329,N,8,C,671,0
0,1,0,310,56900,1,1,195,N,15,B,805,1
0,2,2,328,42300,1,7,17,N,1,B,983,1
0,0,0,43,12200,2,1,841,N,6,A,159,1
0,0,3,364,94500,1,3,949,N,12,C,51,0
1,0,5,861,55300,1,1,124,N,15,B,876,1
0,0,0,157,80400,0,2,830,N,2,C,170,0
0,2,2,266,19000,0,3,66,N,2,B,934,1
0,2,3,39,7600,2,4,189,N,16,C,811,0
0,1,1,613,11900,0,2,252,N,2,C,748,0
0,2,1,536,89900,1,5,532,N,5,A,468,1
0,0,1,550,18200,2,5,190,N,5,B,810,1
0,3,0,832,41600,0,1,227,N,20,C,773,0
0,1,1,10,42700,2,2,535,,2,A,465,1
0,2,1,927,69100,2,4,940,N,9,C,60,0
0,0,1,741,96200,1,6,770,N,8,A,230,1
0,1,0,421,2200,1,1,107,N,5,B,893,1
0,1,2,48,43300,0,1,943,N,5,A,57,1
0,1,2,724,13800,0,2,992,,2,C,8,0
0,1,2,769,29900,1,0,62,N,25,A,938,1
0,1,0,741,60700,1,2,892,,25,C,108,0
0,2,1,910,59400,2,8,828,Y,6,A,172,1
1,2,2,815,83600,2,4,2,N,1,A,998,1
0,1,1,423,39700,0,2,433,,8,A,567,1
0,1,0,848,39300,0,1,244,N,16,C,756,0
0,1,0,462,81900,2,4,212,N,8,B,788,1
0,0,0,507,75400,2,3,458,N,6,C,542,0
0,0,0,202,61200,0,2,63,N,11,B,937,1
0,1,1,314,67000,0,3,336,N,5,C,664,0
0,1,1,148,20200,0,2,944,N,35,C,56,0
0,5,0,225,5800,2,2,132,N,17,A,868,1
0,0,0,156,25100,2,3,697,,17,A,303,1
1,1,3,635,76600,1,2,400,N,5,C,600,0
0,0,0,483,66000,0,1,844,N,5,C,156,0
0,1,0,163,90200,1,0,605,N,1,C,395,0
0,0,0,554,19300,1,1,878,N,19,C,122,0
0,1,1,459,94500,1,5,242,N,9,C,758,0
0,1,0,430,80900,1,1,132,N,37,B,868,1
0,1,1,203,89700,0,2,910,N,1,A,90,1
0,0,1,536,76000,0,4,415,N,24,B,585,1
0,5,2,751,69100,0,6,477,N,1,B,523,1
0,2,1,311,27100,0,3,675,N,9,A,325,1
0,1,3,671,84000,2,0,394,N,30,B,606,1
0,1,2,340,3000,1,5,522,N,9,B,478,1
0,2,2,435,62800,1,4,766,N,1,C,234,0
0,1,0,790,79100,0,3,126,N,2,C,874,0
0,0,2,17,11900,2,4,72,N,11,C,928,0
0,0,3,13,56600,1,2,173,N,8,C,827,0
0,1,0,234,86200,1,3,607,N,6,A,393,1
0,0,2,80,72300,2,2,704,N,3,C,296,0
0,0,2,203,51700,1,4,936,N,3,B,64,1
0,2,1,679,72200,2,3,137,N,3,B,863,1
0,2,2,402,51200,5,3,141,N,4,B,859,1
0,1,1,310,62900,0,0,64,Y,10,C,936,0
0,0,1,509,81900,1,1,305,N,12,B,695,1
0,2,2,375,47700,2,2,686,Y,8,C,314,0
0,1,1,970,69600,1,6,318,N,4,B,682,1
0,0,1,514,7600,1,2,495,N,25,A,505,1
0,0,0,868,27500,1,5,200,N,3,C,800,0
1,0,4,434,48000,2,2,924,Y,4,B,76,1
0,0,0,507,54400,1,4,487,N,2,C,513,0
0,1,1,416,79500,0,3,449,,3,C,551,0
0,3,2,779,5500,1,2,251,N,8,C,749,0
0,0,2,8,16800,0,1,832,N,20,A,168,1
0,2,0,829,89600,2,3,969,Y,3,B,31,1
0,2,2,303,70800,1,7,945,N,23,C,55,0
0,1,0,907,63600,0,8,260,N,14,B,740,1
0,0,0,754,73000,0,3,703,Y,4,B,297,1
0,1,0,414,76100,1,7,434,N,1,A,566,1
0,1,1,623,55000,1,4,883,N,5,A,117,1
0,2,0,957,5900,1,2,624,N,8,C,376,0
0,4,1,497,24100,0,4,552,N,3,A,448,1
0,4,0,623,42000,1,2,572,N,3,A,428,1
0,0,2,212,28700,3,5,279,N,5,A,721,1
0,2,2,586,81000,1,2,10,N,10,C,990,0
0,2,1,147,57500,1,3,598,N,3,A,402,1
0,0,1,24,27800,0,1,920,N,4,A,80,1
0,0,1,392,92500,0,1,726,N,15,B,274,1
0,2,0,342,92100,1,1,45,N,5,C,955,0
0,1,3,847,26500,0,3,767,Y,4,B,233,1
0,1,0,909,94700,0,1,873,N,2,C,127,0
0,2,1,800,6000,0,3,285,Y,7,A,715,1
0,0,1,542,78000,1,4,124,N,5,B,876,1
0,0,0,400,46400,1,4,808,N,1,C,192,0
0,0,4,413,81700,0,4,710,N,5,B,290,1
0,0,0,52,46900,2,5,361,Y,17,C,639,0
0,0,1,999,56900,1,2,56,N,8,B,944,1
0,0,0,148,63100,0,5,918,N,3,B,82,1
0,1,1,558,76400,0,1,643,N,2,A,357,1
0,2,0,303,63600,0,3,222,N,7,C,778,0
0,2,1,631,99800,1,2,39,Y,5,B,961,1
0,1,0,296,69000,0,1,765,N,5,B,235,1
0,1,0,773,55600,1,2,868,N,3,A,132,1
0,1,0,288,46600,1,5,334,N,9,C,666,0
0,0,2,732,92500,1,1,70,N,8,B,930,1
0,0,1,798,66100,0,2,849,Y,8,B,151,1
0,1,2,691,63900,2,7,11,N,1,B,989,1
0,2,3,391,13600,1,4,735,N,3,A,265,1
0,1,1,860,94100,1,7,83,N,6,A,917,1
0,4,0,875,52800,0,3,790,N,5,B,210,1
0,0,1,154,21900,0,4,929,N,5,A,71,1
0,1,1,150,62200,3,3,930,N,8,B,70,1
0,1,2,678,9400,2,2,786,N,1,A,214,1
0,1,0,480,61800,1,1,813,N,1,C,187,0
0,3,1,801,49100,1,1,238,,12,B,762,1
0,0,0,637,24700,1,4,415,N,1,A,585,1
0,0,0,857,49900,2,0,16,N,3,C,984,0
0,2,1,82,2500,1,4,379,N,5,B,621,1
0,0,1,555,63400,0,4,696,N,4,A,304,1
0,2,1,613,3600,0,2,673,N,2,B,327,1
0,0,3,330,20900,1,2,734,N,9,B,266,1
0,0,0,927,20800,2,4,220,Y,6,A,780,1
0,1,0,946,70700,1,3,990,N,5,C,10,0
0,1,1,689,83300,0,2,241,N,1,C,759,0
0,1,0,316,41800,0,6,855,N,10,A,145,1
0,0,1,755,89100,0,3,139,N,4,A,861,1
0,1,1,837,37600,2,0,492,N,2,C,508,0
0,0,1,509,59300,2,6,927,N,5,B,73,1
0,1,0,637,9300,1,4,570,N,8,A,430,1
0,2,0,763,45700,2,3,383,N,11,A,617,1
0,2,4,474,64000,1,3,46,,5,C,954,0
0,1,1,437,61500,1,2,643,N,2,C,357,0
0,0,2,284,30400,3,5,917,N,8,B,83,1
0,1,0,87,74000,1,4,20,N,1,C,980,0
0,1,0,137,56300,1,1,837,N,1,C,163,0
0,0,0,990,49100,1,2,944,N,3,B,56,1
0,0,1,262,97600,0,3,197,Y,14,A,803,1
0,0,1,402,13300,1,2,787,N,37,C,213,0
0,0,0,550,70800,2,1,380,N,1,B,620,1
0,1,2,580,20300,0,1,101,N,6,A,899,1
0,1,0,85,88500,2,2,496,N,17,B,504,1
0,0,2,23,44400,2,1,396,N,10,B,604,1
0,1,1,141,74800,1,4,864,N,21,B,136,1
0,0,0,364,69600,0,5,60,N,3,B,940,1
0,2,1,69,88200,0,4,780,Y,5,C,220,0
0,0,1,681,74200,0,1,869,N,5,B,131,1
0,1,1,308,38000,0,2,220,N,1,C,780,0
0,0,1,786,94100,2,2,988,N,1,A,12,1
0,0,0,291,55100,0,1,619,N,3,B,381,1
0,1,0,404,1000,1,2,86,N,13,A,914,1
0,1,1,900,85600,1,1,578,N,12,A,422,1
0,4,2,430,35300,2,3,807,Y,7,C,193,0
0,1,0,860,80700,3,7,14,N,2,C,986,0
0,1,3,106,95600,2,1,206,,7,C,794,0
0,2,1,437,23300,0,4,726,N,2,B,274,1
0,0,0,272,90300,0,6,589,N,5,B,411,1
0,0,2,402,78900,0,0,488,N,3,A,512,1
0,3,3,253,34200,1,3,903,N,22,C,97,0
0,0,1,114,60200,1,4,440,Y,5,A,560,1
0,0,0,531,77000,1,5,612,N,3,C,388,0
0,0,1,873,96000,2,3,139,N,16,A,861,1
0,1,0,568,61500,1,3,384,N,19,A,616,1
0,0,0,473,39800,1,2,111,N,16,A,889,1
0,0,1,821,35700,1,3,441,N,6,C,559,0
0,1,2,565,28400,3,2,301,N,9,C,699,0
0,0,1,564,53300,1,2,763,N,2,B,237,1
0,0,0,595,52400,1,6,170,N,3,B,830,1
0,2,1,936,67000,2,0,745,N,3,B,255,1
0,2,1,205,50200,1,2,226,N,1,A,774,1
0,2,1,126,31000,0,1,961,N,7,C,39,0
0,2,3,631,16800,1,1,787,N,4,A,213,1
0,1,3,54,79000,1,4,313,N,2,A,687,1
0,0,1,780,20300,1,3,202,N,1,A,798,1
0,3,2,511,91400,2,1,738,,6,C,262,0
1,1,2,855,48800,1,2,703,N,21,B,297,1
0,1,1,573,28700,1,2,997,N,2,C,3,0
0,1,2,453,39700,0,4,611,N,10,B,389,1
0,0,0,573,72200,0,5,102,N,8,B,898,1
0,1,3,358,71200,2,6,921,N,8,B,79,1
0,1,2,20,58900,1,3,247,,5,B,753,1
0,2,1,959,71100,1,2,226,N,17,A,774,1
0,1,1,327,44000,0,2,189,N,13,B,811,1
0,0,1,517,6800,0,2,340,N,1,B,660,1
0,0,0,279,11200,2,3,440,N,5,C,560,0
0,2,3,471,82900,2,3,189,Y,4,B,811,1
0,1,1,912,7000,2,6,548,N,3,A,452,1
0,1,1,943,95600,1,2,445,N,1,A,555,1
0,3,0,667,97400,1,1,246,N,3,A,754,1
0,2,0,883,7600,0,3,507,N,23,C,493,0
0,0,1,669,27700,1,5,61,,11,C,939,0
0,1,1,155,44300,0,3,486,N,11,C,514,0
0,0,2,417,5800,2,3,44,N,21,A,956,1
0,2,0,896,37900,1,1,168,N,2,A,832,1
0,0,0,379,44200,0,3,163,N,6,C,837,0
0,1,0,680,51100,1,1,391,N,12,A,609,1
0,1,2,891,47200,2,2,14,N,17,A,986,1
0,0,1,22,2000,0,2,916,N,13,C,84,0
0,1,2,238,11300,2,5,608,N,10,B,392,1
0,0,0,222,42600,1,0,4,N,12,C,996,0
0,2,0,97,99400,1,3,438,N,6,B,562,1
0,1,2,808,79500,0,2,497,N,11,C,503,0
0,0,1,26,2700,0,4,153,N,15,A,847,1
0,2,2,177,63400,2,5,40,N,4,C,960,0
0,3,1,102,16600,1,11,461,Y,3,A,539,1
0,1,2,919,5400,0,2,52,Y,1,B,948,1
0,1,1,387,93100,0,8,358,N,2,A,642,1
0,2,0,672,4400,0,4,319,N,8,A,681,1
0,0,0,131,80100,0,4,397,N,1,B,603,1
1,1,1,624,89300,1,5,960,Y,9,A,40,1
0,1,3,37,20000,1,3,359,N,2,C,641,0
0,0,3,160,51400,1,4,563,N,1,A,437,1
0,1,0,424,75800,1,1,459,N,8,B,541,1
1,2,3,31,6600,1,0,558,N,2,C,442,0
0,0,0,967,94700,0,6,16,N,15,B,984,1
0,1,1,8,69900,2,0,237,N,10,C,763,0
0,0,1,542,27800,2,3,503,N,2,A,497,1
0,0,1,780,9300,0,5,240,N,3,C,760,0
0,0,1,169,20400,0,4,11,N,17,C,989,0
0,1,2,300,21700,0,3,353,N,5,C,647,0
0,0,1,926,96800,3,2,901,N,2,B,99,1
