var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
0,3,2,475,"$16,900 ",1,1,488,N,7,B,512,1
0,3,0,803,"$42,400 ",2,1,429,N,7,B,571,1
0,2,1,625,"$96,100 ",0,2,34,N,6,B,966,1
0,2,1,184,"$72,600 ",0,9,483,N,4,C,517,0
0,0,2,1,"$52,000 ",1,2,378,N,1,C,622,0
0,2,1,293,"$88,900 ",3,4,151,N,6,C,849,0
0,1,0,901,"$86,800 ",0,2,64,N,16,B,936,1
0,2,1,855,"$72,200 ",1,1,471,N,1,C,529,0
0,0,0,404,"$84,900 ",2,2,97,N,43,B,903,1
0,0,1,3,"$21,300 ",0,1,179,N,4,A,821,1
0,2,0,792,"$63,400 ",4,7,349,N,2,C,651,0
0,2,0,454,"$61,500 ",1,2,837,N,1,B,163,1
0,2,3,606,"$1,500 ",1,1,122,Y,4,A,878,1
0,0,1,126,"$69,600 ",2,3,780,N,2,B,220,1
0,3,1,413,"$68,000 ",1,4,156,N,7,A,844,1
0,1,1,667,"$45,600 ",3,4,219,N,3,A,781,1
0,2,3,677,"$28,100 ",2,6,124,N,10,B,876,1
0,2,2,743,"$70,500 ",0,1,58,N,1,C,942,0
0,0,0,767,"$34,900 ",0,4,814,N,7,A,186,1
0,2,0,682,"$77,500 ",1,7,256,N,17,C,744,0
0,2,3,873,"$8,800 ",1,3,891,N,18,A,109,1
0,0,2,159,"$82,100 ",0,2,890,N,7,C,110,0
0,0,1,352,"$71,900 ",2,2,899,N,5,B,101,1
0,0,1,939,"$69,800 ",1,2,486,N,30,C,514,0
0,1,2,562,"$70,600 ",1,4,675,N,1,C,325,0
0,1,0,354,"$87,500 ",1,2,909,N,2,A,91,1
0,1,0,653,"$48,200 ",0,4,916,N,16,C,84,0
0,2,2,263,"$92,400 ",1,4,45,N,1,C,955,0
0,0,2,466,"$7,000 ",2,1,369,N,2,C,631,0
0,1,1,206,"$97,500 ",1,3,886,N,2,B,114,1
0,1,0,833,"$84,300 ",2,4,484,N,5,B,516,1
0,1,3,284,"$87,700 ",0,3,196,Y,1,B,804,1
0,1,1,385,"$15,900 ",1,4,49,N,6,B,951,1
0,0,1,883,"$65,300 ",2,3,318,N,9,B,682,1
0,1,0,285,"$70,000 ",2,1,220,N,7,B,780,1
0,1,1,174,"$96,600 ",1,2,990,Y,7,C,10,0
0,2,1,484,"$44,000 ",0,1,132,N,7,B,868,1
0,0,1,805,"$62,900 ",0,1,248,N,6,C,752,0
1,0,0,709,"$4,600 ",0,3,416,N,3,A,584,1
0,0,1,829,"$63,100 ",0,4,174,N,2,B,826,1
0,1,4,177,"$57,500 ",1,7,974,N,2,A,26,1
0,0,1,606,"$37,200 ",3,2,879,N,6,B,121,1
0,0,2,76,"$8,700 ",0,1,207,Y,13,A,793,1
0,1,1,161,"$50,000 ",0,4,506,N,2,C,494,0
0,0,0,642,"$72,100 ",1,5,729,N,11,B,271,1
0,1,0,457,"$27,800 ",0,6,94,N,28,A,906,1
0,0,2,346,"$42,300 ",2,6,515,N,10,A,485,1
0,0,1,475,"$93,800 ",0,2,735,N,8,C,265,0
0,0,1,13,"$93,100 ",2,4,48,N,3,C,952,0
0,1,1,557,"$33,200 ",1,3,411,N,1,B,589,1
0,1,1,244,"$15,700 ",0,0,292,N,1,A,708,1
0,2,1,214,"$73,400 ",0,3,794,N,1,B,206,1
0,0,1,376,"$3,300 ",2,1,468,N,8,A,532,1
0,1,3,83,"$44,400 ",1,4,854,Y,4,B,146,1
0,0,0,265,"$72,100 ",2,4,257,N,13,A,743,1
0,0,2,559,"$15,800 ",1,2,913,Y,1,B,87,1
0,0,0,173,"$12,100 ",0,0,241,N,3,C,759,0
0,0,0,441,"$1,100 ",3,5,964,N,8,B,36,1
0,0,0,115,"$35,200 ",1,2,690,N,19,A,310,1
0,2,0,250,"$28,600 ",0,3,116,N,2,A,884,1
0,1,1,482,"$3,900 ",0,3,479,N,9,B,521,1
0,1,0,258,"$36,300 ",1,3,431,Y,5,C,569,0
0,0,2,416,"$90,200 ",3,2,819,N,5,B,181,1
0,1,0,670,"$28,600 ",1,1,692,N,6,B,308,1
0,2,0,917,"$39,600 ",0,4,251,N,6,A,749,1
0,2,2,872,"$38,700 ",2,2,346,N,1,B,654,1
0,1,0,480,"$89,600 ",1,3,498,N,4,B,502,1
1,0,0,648,"$84,200 ",1,6,817,N,10,C,183,0
0,0,0,927,"$63,000 ",0,3,996,N,22,B,4,1
0,1,2,262,"$89,000 ",2,1,31,N,1,A,969,1
0,0,0,508,"$57,300 ",0,3,622,N,2,B,378,1
0,3,1,649,"$74,200 ",0,2,918,N,19,B,82,1
0,1,2,557,"$38,400 ",2,6,945,N,1,B,55,1
0,1,1,886,"$7,500 ",1,4,768,N,5,C,232,0
0,0,1,980,"$67,100 ",2,2,465,Y,4,B,535,1
1,3,4,931,"$51,800 ",1,5,214,N,2,C,786,0
0,0,2,25,"$15,600 ",1,5,760,N,17,B,240,1
0,0,2,490,"$94,100 ",1,4,937,N,1,A,63,1
0,0,1,250,"$31,300 ",1,5,160,N,2,A,840,1
0,1,1,736,"$75,600 ",1,5,800,N,6,B,200,1
0,1,0,544,"$24,900 ",0,5,719,N,4,A,281,1
0,3,0,711,"$74,500 ",1,2,232,N,1,B,768,1
0,2,0,306,"$14,500 ",1,1,915,N,17,C,85,0
0,1,1,105,"$32,100 ",2,1,769,N,2,C,231,0
0,1,2,16,"$31,100 ",0,3,699,N,4,C,301,0
1,1,3,707,"$72,700 ",1,6,10,N,7,B,990,1
0,1,2,774,"$39,000 ",0,1,357,N,7,C,643,0
0,1,0,844,"$95,600 ",1,3,820,N,4,C,180,0
0,0,2,908,"$25,000 ",1,2,263,N,3,B,737,1
0,0,3,482,"$28,800 ",2,2,758,Y,7,A,242,1
0,2,2,598,"$20,300 ",0,3,796,N,4,B,204,1
0,0,1,58,"$51,400 ",0,5,158,,4,B,842,1
0,3,1,714,"$4,200 ",0,3,737,N,4,C,263,0
0,0,2,854,"$97,200 ",1,4,827,,15,B,173,1
0,2,1,724,"$72,700 ",3,3,55,N,20,C,945,0
0,3,1,846,"$47,200 ",1,6,894,N,5,A,106,1
0,0,0,894,"$50,100 ",1,4,848,Y,3,A,152,1
0,1,1,606,"$94,800 ",1,4,842,N,4,B,158,1
0,1,4,101,"$58,700 ",0,2,605,N,15,B,395,1
0,4,0,964,"$30,100 ",1,3,925,N,5,A,75,1
0,2,1,840,"$56,700 ",1,3,429,N,4,C,571,0
0,2,2,395,"$70,100 ",1,3,250,N,32,B,750,1
0,2,1,252,"$54,600 ",0,4,504,N,2,B,496,1
0,0,2,511,"$2,500 ",1,1,639,N,10,B,361,1
0,0,0,136,"$47,500 ",0,7,291,N,5,C,709,0
0,0,1,571,"$82,600 ",1,3,769,N,10,C,231,0
0,0,2,269,"$82,100 ",3,2,914,N,4,C,86,0
0,0,1,567,"$30,700 ",2,0,236,,11,A,764,1
0,2,0,44,"$76,700 ",0,3,638,N,2,B,362,1
0,0,1,860,"$92,300 ",1,5,356,N,33,B,644,1
0,1,0,510,"$21,500 ",1,4,719,N,2,A,281,1
0,2,0,94,"$29,600 ",2,3,381,,7,A,619,1
0,0,1,434,"$47,800 ",1,2,609,N,11,C,391,0
0,0,0,528,"$19,100 ",1,4,604,,2,A,396,1
0,1,1,425,"$21,700 ",0,3,126,N,11,C,874,0
0,0,2,222,"$65,700 ",3,2,6,N,3,A,994,1
0,0,0,165,"$93,800 ",0,3,616,N,1,A,384,1
0,1,0,168,"$19,800 ",1,0,233,N,19,B,767,1
0,0,0,840,"$77,800 ",1,1,513,N,8,A,487,1
1,1,1,726,"$46,700 ",0,4,675,Y,8,A,325,1
0,1,1,985,"$14,800 ",0,4,462,N,1,B,538,1
0,0,2,282,"$31,400 ",1,3,903,N,4,B,97,1
0,2,0,651,"$95,700 ",1,2,403,N,4,C,597,0
0,0,2,106,"$39,600 ",2,2,517,N,9,B,483,1
0,0,1,537,"$45,400 ",0,1,120,N,10,B,880,1
0,1,1,459,"$18,300 ",0,1,648,Y,18,C,352,0
0,1,0,434,"$22,200 ",1,1,796,N,13,C,204,0
0,3,3,898,"$98,900 ",0,6,724,N,4,A,276,1
0,1,0,964,"$70,600 ",1,1,850,N,8,A,150,1
0,1,0,273,"$76,800 ",1,2,288,N,18,B,712,1
0,0,0,300,"$40,900 ",0,4,65,N,1,B,935,1
0,0,1,961,"$84,900 ",1,3,220,N,25,A,780,1
0,0,0,598,"$43,000 ",0,3,461,N,8,C,539,0
0,2,3,405,"$52,300 ",0,5,721,N,7,B,279,1
1,2,2,648,"$8,000 ",0,0,666,N,14,C,334,0
0,1,1,486,"$41,900 ",1,5,110,N,2,B,890,1
0,1,1,736,"$64,700 ",1,1,256,N,1,A,744,1
0,2,0,991,"$29,700 ",1,2,226,N,2,A,774,1
0,1,1,78,"$35,100 ",0,6,699,N,1,A,301,1
0,3,0,519,"$68,300 ",1,4,508,Y,6,C,492,0
0,0,1,284,"$39,700 ",2,3,212,Y,13,C,788,0
0,0,0,515,"$3,500 ",1,1,723,N,18,A,277,1
0,2,4,919,"$13,000 ",3,2,53,N,7,C,947,0
0,0,0,813,"$81,500 ",2,2,37,Y,1,B,963,1
0,0,2,453,"$90,500 ",0,4,880,Y,4,A,120,1
0,2,0,666,"$72,400 ",3,3,98,N,2,A,902,1
0,1,0,930,"$7,900 ",1,1,527,N,7,B,473,1
0,0,1,883,"$96,000 ",2,2,469,N,5,A,531,1
0,0,1,135,"$70,300 ",0,3,143,Y,12,A,857,1
0,0,0,689,"$14,000 ",2,4,455,N,1,C,545,0
0,1,2,499,"$6,900 ",1,5,995,,13,A,5,1
0,0,1,288,"$93,800 ",2,2,235,Y,6,A,765,1
1,0,1,974,"$30,700 ",1,4,854,Y,2,A,146,1
0,2,1,37,"$52,700 ",1,1,571,N,7,B,429,1
0,3,2,821,"$21,100 ",1,3,776,Y,11,C,224,0
0,0,1,669,"$70,900 ",0,2,110,N,2,C,890,0
0,1,2,282,"$48,200 ",1,4,608,Y,7,C,392,0
0,3,1,927,"$55,300 ",1,0,785,N,3,C,215,0
0,1,1,381,"$58,600 ",1,3,720,Y,17,C,280,0
1,0,4,700,"$5,500 ",0,1,409,Y,4,A,591,1
0,1,0,499,"$32,700 ",1,1,388,,13,B,612,1
0,2,1,650,"$58,500 ",3,3,746,N,1,B,254,1
0,2,0,903,"$97,400 ",0,4,6,N,10,C,994,0
0,3,0,724,"$83,500 ",3,3,350,,21,A,650,1
0,0,1,420,"$45,500 ",1,5,352,,1,B,648,1
0,1,1,61,"$42,700 ",3,3,502,N,6,C,498,0
0,1,0,423,"$76,000 ",0,2,578,N,7,A,422,1
0,3,0,719,"$46,700 ",1,6,441,Y,9,B,559,1
0,0,0,37,"$74,400 ",1,2,606,N,1,C,394,0
0,1,2,643,"$43,500 ",0,4,150,N,8,B,850,1
0,1,0,402,"$33,300 ",1,4,980,N,9,C,20,0
0,1,0,81,"$52,700 ",1,3,481,N,13,B,519,1
0,2,1,62,"$55,500 ",1,7,797,N,5,C,203,0
0,2,1,602,"$94,700 ",1,5,526,N,10,B,474,1
0,1,1,507,"$67,700 ",0,3,905,N,15,C,95,0
1,1,3,729,"$91,300 ",1,1,686,N,11,B,314,1
0,0,2,378,"$50,400 ",1,5,815,N,17,B,185,1
1,0,3,685,"$90,900 ",1,2,474,N,1,C,526,0
0,0,3,453,"$92,400 ",1,2,447,N,3,A,553,1
0,2,1,33,"$15,300 ",1,1,828,N,1,B,172,1
0,2,2,352,"$94,100 ",2,1,301,N,2,B,699,1
0,1,1,348,"$79,100 ",1,4,78,,2,C,922,0
0,0,2,505,"$99,600 ",0,6,391,,25,C,609,0
0,1,1,542,"$50,700 ",1,2,266,N,20,C,734,0
1,1,0,552,"$71,200 ",1,5,35,N,2,A,965,1
0,0,0,800,"$25,600 ",1,2,154,N,2,B,846,1
0,2,2,955,"$41,700 ",0,5,796,N,1,C,204,0
0,1,0,446,"$14,900 ",1,3,608,N,12,C,392,0
0,2,0,54,"$6,500 ",0,2,295,N,2,B,705,1
0,1,0,209,"$86,300 ",1,2,843,N,4,B,157,1
0,0,1,870,"$34,700 ",1,2,199,N,1,B,801,1
0,5,1,872,"$17,400 ",2,0,266,N,27,A,734,1
1,1,1,504,"$98,100 ",1,1,770,N,6,B,230,1
0,2,1,540,"$40,800 ",2,5,761,,4,B,239,1
0,3,0,525,"$6,400 ",0,1,774,Y,2,A,226,1
0,1,0,54,"$37,900 ",2,4,832,N,2,B,168,1
0,0,0,721,"$12,700 ",3,6,223,N,3,A,777,1
0,0,0,888,"$60,700 ",1,5,86,N,9,C,914,0
0,0,1,251,"$4,800 ",1,4,507,N,6,A,493,1
0,1,1,260,"$39,300 ",1,0,691,N,3,B,309,1
0,2,2,560,"$98,100 ",1,2,927,N,1,B,73,1
0,2,2,981,"$77,500 ",1,5,435,N,7,A,565,1
0,0,1,141,"$31,500 ",1,5,885,N,18,C,115,0
0,0,1,927,"$16,500 ",1,5,546,N,2,A,454,1
0,1,1,477,"$26,100 ",0,2,82,N,4,B,918,1
0,0,1,857,"$51,700 ",0,5,110,N,8,A,890,1
0,0,0,985,"$75,900 ",0,1,266,N,26,B,734,1
0,2,1,102,"$26,700 ",1,5,258,N,1,A,742,1
0,3,2,139,"$98,000 ",0,2,745,N,15,A,255,1
0,0,0,353,"$88,800 ",1,2,916,Y,2,B,84,1
1,1,3,8,"$67,400 ",3,3,855,N,13,C,145,0
0,1,0,439,"$19,900 ",1,4,787,N,4,B,213,1
0,1,0,978,"$69,700 ",1,3,24,N,7,B,976,1
1,1,2,44,"$30,600 ",3,5,772,N,10,C,228,0
0,1,0,139,"$9,400 ",1,5,908,N,3,B,92,1
0,1,0,918,"$74,600 ",0,3,262,N,3,A,738,1
0,1,1,185,"$49,500 ",1,5,386,N,2,B,614,1
0,1,1,990,"$6,900 ",2,2,734,N,1,A,266,1
0,1,0,32,"$57,100 ",1,1,886,N,3,C,114,0
0,1,1,454,"$97,200 ",1,4,365,N,2,A,635,1
0,0,3,410,"$25,600 ",0,3,912,N,3,A,88,1
0,1,1,915,"$12,700 ",3,1,334,N,3,A,666,1
0,1,0,676,"$24,100 ",2,4,433,N,12,C,567,0
0,1,1,417,"$26,400 ",1,3,871,,26,A,129,1
0,2,2,488,"$4,700 ",1,2,544,Y,7,B,456,1
0,0,0,564,"$44,200 ",1,2,328,N,11,A,672,1
0,2,2,104,"$7,800 ",1,1,984,N,8,A,16,1
0,5,1,695,"$64,100 ",1,3,855,N,8,B,145,1
0,3,1,629,"$83,700 ",1,4,812,N,22,C,188,0
0,1,0,463,"$61,600 ",0,2,793,N,4,A,207,1
0,0,2,39,"$80,000 ",1,7,488,N,4,C,512,0
0,1,1,848,"$9,400 ",1,2,645,N,12,C,355,0
0,0,2,84,"$92,700 ",1,5,17,N,8,A,983,1
0,2,1,446,"$69,100 ",4,1,726,N,13,B,274,1
0,0,0,390,"$8,200 ",0,3,291,Y,4,B,709,1
0,3,1,717,"$61,700 ",0,1,340,N,1,B,660,1
0,0,0,276,"$95,500 ",1,0,35,N,7,A,965,1
0,2,1,92,"$86,100 ",2,2,345,N,5,B,655,1
0,1,0,156,"$68,800 ",0,1,474,Y,15,C,526,0
0,1,0,90,"$18,000 ",0,2,984,N,3,B,16,1
0,2,0,183,"$86,600 ",3,4,713,N,10,A,287,1
0,2,0,576,"$4,100 ",2,3,259,N,12,C,741,0
0,1,2,32,"$89,600 ",1,1,775,N,4,B,225,1
0,0,2,144,"$97,100 ",1,4,390,Y,4,B,610,1
0,1,0,202,"$31,500 ",0,2,643,,2,A,357,1
0,1,2,879,"$95,600 ",1,3,370,Y,3,A,630,1
0,1,1,447,"$5,800 ",3,3,423,Y,2,C,577,0
0,1,2,658,"$22,300 ",0,4,422,N,1,A,578,1
0,0,2,34,"$45,000 ",2,3,565,N,10,B,435,1
0,0,2,611,"$87,900 ",2,7,942,N,12,A,58,1
0,3,2,70,"$17,100 ",1,3,111,N,1,A,889,1
0,1,2,699,"$43,300 ",1,2,716,N,10,C,284,0
0,3,1,389,"$78,300 ",1,5,305,Y,6,B,695,1
0,1,2,617,"$16,500 ",2,2,315,N,1,A,685,1
0,2,2,114,"$99,100 ",1,2,959,N,4,B,41,1
0,0,3,161,"$52,500 ",1,5,398,Y,2,B,602,1
0,0,1,798,"$20,000 ",2,1,40,Y,11,A,960,1
0,1,2,558,"$93,500 ",2,2,652,N,5,A,348,1
0,1,1,907,"$48,900 ",2,3,127,N,1,A,873,1
0,3,1,588,"$28,900 ",1,1,762,N,4,B,238,1
0,0,1,548,"$5,600 ",0,1,469,Y,2,C,531,0
0,0,3,291,"$59,600 ",1,7,334,N,3,A,666,1
0,1,2,714,"$48,700 ",0,2,926,N,1,A,74,1
0,1,4,521,"$46,200 ",2,0,796,Y,13,B,204,1
0,1,1,588,"$19,600 ",0,5,457,N,7,C,543,0
0,2,2,829,"$82,400 ",3,4,459,N,1,A,541,1
0,2,0,503,"$97,700 ",2,1,524,N,3,C,476,0
0,2,1,960,"$66,600 ",0,3,829,N,21,C,171,0
0,2,0,468,"$20,700 ",1,2,86,N,2,B,914,1
0,2,0,991,"$90,800 ",0,2,70,N,12,C,930,0
0,1,2,723,"$21,800 ",0,1,371,N,1,B,629,1
0,0,0,825,"$50,900 ",0,4,396,N,15,A,604,1
0,0,3,89,"$99,400 ",0,4,686,Y,11,A,314,1
0,1,1,673,"$4,000 ",0,3,57,N,1,A,943,1
0,1,4,587,"$5,500 ",0,3,306,N,2,B,694,1
0,1,2,995,"$9,300 ",0,3,354,N,9,C,646,0
0,0,2,146,"$65,000 ",5,3,715,N,3,B,285,1
0,0,1,532,"$18,500 ",2,4,577,Y,9,A,423,1
0,1,1,843,"$11,300 ",1,6,723,N,3,A,277,1
0,0,1,410,"$75,600 ",1,3,386,N,1,A,614,1
0,0,0,382,"$24,600 ",1,4,637,Y,4,B,363,1
0,2,1,5,"$91,300 ",0,3,584,N,3,A,416,1
0,2,1,651,"$53,700 ",0,2,934,Y,3,A,66,1
0,0,1,800,"$49,000 ",0,2,428,N,3,A,572,1
0,1,0,125,"$72,400 ",1,2,670,N,31,B,330,1
0,0,1,342,"$30,800 ",1,6,574,,4,A,426,1
0,3,1,641,"$38,200 ",1,6,512,N,9,C,488,0
0,0,1,138,"$3,600 ",1,4,646,N,19,C,354,0
0,0,1,468,"$22,600 ",1,4,756,N,3,C,244,0
0,0,0,542,"$99,100 ",1,3,110,N,1,A,890,1
0,1,2,484,"$96,200 ",1,4,637,N,3,A,363,1
0,0,0,906,"$80,700 ",1,5,63,N,8,B,937,1
0,1,1,358,"$14,900 ",1,2,872,N,4,C,128,0
0,1,2,835,"$70,900 ",1,4,143,N,6,C,857,0
0,0,1,856,"$84,500 ",0,1,222,N,8,C,778,0
0,1,1,554,"$56,600 ",1,2,128,N,7,C,872,0
0,0,3,252,"$5,400 ",2,3,123,N,7,C,877,0
0,2,0,955,"$30,600 ",3,4,258,N,14,A,742,1
0,1,2,317,"$69,300 ",1,5,477,N,6,A,523,1
0,2,1,373,"$69,200 ",3,2,601,N,1,A,399,1
0,0,0,566,"$35,800 ",0,6,422,N,4,C,578,0
0,1,0,903,"$31,100 ",1,4,449,N,4,C,551,0
0,1,0,423,"$45,500 ",0,1,367,N,4,B,633,1
0,1,1,405,"$37,500 ",1,4,926,Y,6,C,74,0
0,0,0,920,"$43,700 ",0,4,82,N,6,B,918,1
0,2,0,135,"$81,700 ",1,3,194,N,5,A,806,1
0,2,1,969,"$42,200 ",0,3,578,N,8,A,422,1
0,2,3,809,"$96,900 ",0,3,144,N,4,A,856,1
0,1,1,823,"$49,800 ",0,2,147,N,2,C,853,0
0,1,1,686,"$61,800 ",1,3,318,N,10,C,682,0
0,0,4,29,"$43,800 ",3,3,300,Y,10,B,700,1
0,0,2,516,"$92,900 ",0,5,597,N,4,C,403,0
0,0,0,923,"$46,500 ",1,5,778,N,-999,A,222,1
0,1,1,925,"$88,900 ",0,2,224,N,1,C,776,0
0,2,0,917,"$31,500 ",0,1,960,N,1,C,40,0
0,0,0,37,"$76,600 ",0,2,97,N,2,B,903,1
0,2,1,320,"$62,100 ",0,1,728,Y,2,B,272,1
0,3,0,579,"$67,500 ",2,5,915,N,2,A,85,1
0,0,0,738,"$21,900 ",0,2,246,N,9,A,754,1
0,3,1,291,"$92,000 ",4,3,382,N,11,B,618,1
0,4,2,764,"$94,100 ",2,3,222,N,16,B,778,1
0,2,2,671,"$59,300 ",0,2,261,N,10,A,739,1
0,1,0,970,"$92,900 ",1,0,563,N,2,A,437,1
0,0,1,716,"$67,700 ",0,2,376,N,1,A,624,1
0,0,0,910,"$9,000 ",1,1,567,Y,4,A,433,1
0,1,2,666,"$93,800 ",0,3,518,N,2,A,482,1
0,0,1,249,"$29,100 ",3,2,89,Y,1,C,911,0
0,3,2,21,"$19,400 ",0,6,595,Y,1,B,405,1
1,1,1,885,"$2,000 ",1,5,353,,7,B,647,1
0,2,2,453,"$84,300 ",3,6,880,N,9,A,120,1
0,0,0,982,"$98,600 ",1,2,320,Y,34,A,680,1
0,2,0,772,"$88,300 ",0,4,909,N,1,A,91,1
0,1,3,758,"$37,100 ",1,2,746,N,3,A,254,1
0,0,3,153,"$59,800 ",0,0,838,N,4,A,162,1
0,2,3,335,"$57,500 ",0,7,558,N,1,B,442,1
0,4,1,377,"$61,500 ",1,3,307,N,17,B,693,1
0,0,0,976,"$55,400 ",1,3,812,N,4,C,188,0
0,1,2,239,"$29,000 ",1,1,666,N,4,B,334,1
0,0,2,460,"$24,700 ",0,2,576,N,7,A,424,1
0,1,2,123,"$20,200 ",1,2,314,N,4,B,686,1
0,0,1,711,"$85,400 ",1,3,845,N,11,A,155,1
0,1,0,299,"$53,400 ",0,2,966,N,12,C,34,0
0,3,2,232,"$55,000 ",3,2,43,N,20,A,957,1
0,0,2,603,"$67,200 ",1,2,587,N,1,B,413,1
0,2,0,981,"$9,000 ",2,3,222,N,3,B,778,1
0,1,2,338,"$84,200 ",0,2,43,N,15,A,957,1
0,0,0,256,"$63,700 ",1,5,20,N,20,A,980,1
0,1,0,958,"$16,000 ",2,2,959,N,4,A,41,1
0,0,0,718,"$11,100 ",3,0,481,N,6,C,519,0
0,0,1,830,"$2,100 ",0,1,273,N,5,C,727,0
0,1,0,763,"$66,400 ",2,4,643,N,9,B,357,1
0,2,2,468,"$58,500 ",0,2,707,,6,A,293,1
0,2,3,579,"$59,100 ",0,3,376,N,3,B,624,1
0,0,0,892,"$14,600 ",1,3,816,N,11,C,184,0
0,0,1,100,"$85,500 ",1,2,628,N,4,A,372,1
0,0,3,754,"$28,100 ",1,2,420,N,9,B,580,1
0,2,2,157,"$89,900 ",1,4,954,N,7,B,46,1
0,0,1,939,"$30,800 ",0,4,431,N,15,C,569,0
0,0,0,902,"$99,900 ",0,2,209,N,1,A,791,1
0,1,1,671,"$58,700 ",1,4,954,N,27,A,46,1
0,0,0,381,"$64,500 ",3,5,269,N,11,B,731,1
0,0,2,92,"$13,100 ",1,2,853,N,11,B,147,1
0,0,4,539,"$38,100 ",3,2,681,N,24,B,319,1
0,1,1,811,"$78,700 ",0,4,315,N,10,A,685,1
0,0,0,369,"$83,200 ",0,2,390,Y,8,B,610,1
0,1,1,479,"$63,500 ",1,5,589,N,1,B,411,1
0,0,1,486,"$59,900 ",2,0,508,N,2,B,492,1
0,1,1,21,"$45,200 ",1,0,420,N,1,C,580,0
0,0,1,256,"$43,300 ",1,3,801,,2,B,199,1
0,3,0,135,"$48,500 ",0,2,241,N,3,C,759,0
0,0,1,805,"$63,200 ",0,3,193,N,36,A,807,1
0,0,1,958,"$42,300 ",1,2,4,N,27,B,996,1
0,0,0,742,"$12,400 ",0,0,359,N,10,C,641,0
0,0,1,719,"$91,300 ",0,2,4,N,9,C,996,0
0,0,1,458,"$89,600 ",0,2,170,N,3,C,830,0
0,0,3,837,"$44,000 ",2,1,752,N,3,C,248,0
0,1,2,527,"$99,900 ",0,8,2,N,1,A,998,1
0,2,0,476,"$80,700 ",2,6,561,N,1,A,439,1
0,0,1,419,"$23,000 ",1,1,356,N,5,C,644,0
0,0,1,830,"$50,900 ",0,0,107,Y,3,A,893,1
0,1,1,719,"$64,400 ",0,3,219,N,12,A,781,1
0,1,0,693,"$12,300 ",0,3,329,,1,A,671,1
0,0,0,946,"$2,800 ",2,3,824,N,1,A,176,1
0,0,3,912,"$7,900 ",0,1,300,N,3,B,700,1
0,1,2,406,"$52,700 ",0,3,118,N,17,C,882,0
0,2,1,599,"$26,300 ",2,4,713,N,12,C,287,0
0,1,1,880,"$87,000 ",0,2,359,N,3,A,641,1
0,2,2,664,"$33,900 ",3,2,995,,7,A,5,1
0,1,1,669,"$81,200 ",3,6,942,N,6,C,58,0
0,1,1,636,"$47,700 ",1,6,512,N,9,B,488,1
0,1,1,571,"$40,100 ",0,3,216,N,18,A,784,1
0,1,0,777,"$2,700 ",0,4,89,N,21,A,911,1
0,4,2,784,"$56,700 ",1,5,852,N,7,C,148,0
0,2,1,829,"$28,500 ",3,0,813,N,17,C,187,0
0,1,2,381,"$63,100 ",0,2,117,Y,5,C,883,0
0,0,0,178,"$81,500 ",1,3,602,N,4,A,398,1
0,0,0,298,"$52,300 ",1,3,215,N,2,A,785,1
0,1,0,215,"$74,000 ",0,6,419,N,4,B,581,1
0,0,1,178,"$12,700 ",0,3,699,N,1,C,301,0
0,0,1,517,"$61,200 ",1,2,705,N,3,A,295,1
0,0,0,718,"$44,600 ",3,1,768,,2,A,232,1
0,0,0,540,"$44,100 ",1,3,283,Y,6,A,717,1
0,2,0,295,"$42,700 ",0,3,938,Y,3,B,62,1
0,0,3,497,"$29,000 ",0,4,173,N,6,B,827,1
0,0,1,183,"$72,300 ",0,3,670,N,5,A,330,1
0,1,0,232,"$93,200 ",0,2,209,N,16,B,791,1
0,2,0,232,"$78,400 ",2,3,197,N,3,C,803,0
0,0,1,438,"$64,000 ",0,5,156,N,24,A,844,1
0,0,2,90,"$34,100 ",0,4,31,N,4,B,969,1
0,0,0,136,"$34,400 ",1,4,780,N,8,C,220,0
0,2,0,402,"$65,500 ",2,4,516,N,5,B,484,1
0,0,1,514,"$65,600 ",2,2,119,N,3,C,881,0
0,2,1,40,"$17,400 ",0,3,209,N,6,C,791,0
0,1,2,616,"$67,800 ",4,2,42,N,12,A,958,1
0,0,2,971,"$82,900 ",1,1,250,N,4,A,750,1
0,1,0,819,"$19,900 ",1,3,166,N,1,A,834,1
0,0,1,316,"$18,000 ",1,7,121,N,4,A,879,1
0,2,1,240,"$19,300 ",0,5,809,N,1,C,191,0
0,3,1,494,"$62,900 ",1,2,422,Y,2,B,578,1
0,1,1,552,"$83,500 ",0,3,62,N,9,A,938,1
0,0,0,31,"$98,300 ",1,4,419,N,8,A,581,1
0,1,0,529,"$8,300 ",0,4,620,N,5,B,380,1
0,2,3,787,"$62,400 ",2,4,791,N,7,B,209,1
0,2,0,823,"$52,500 ",0,4,872,Y,15,B,128,1
0,1,2,616,"$19,600 ",0,3,827,N,5,B,173,1
0,1,2,127,"$14,600 ",2,3,819,N,3,C,181,0
0,0,1,972,"$89,000 ",2,4,881,,36,A,119,1
0,1,1,937,"$38,200 ",0,4,226,N,8,A,774,1
0,1,0,83,"$81,800 ",2,7,456,N,22,B,544,1
0,0,2,901,"$19,700 ",3,4,947,N,4,A,53,1
0,1,1,402,"$65,600 ",0,4,967,N,6,B,33,1
0,0,1,892,"$46,800 ",0,4,10,N,16,C,990,0
0,0,1,127,"$13,000 ",3,1,214,N,6,C,786,0
0,2,2,808,"$16,100 ",3,3,691,N,14,C,309,0
0,0,1,399,"$26,300 ",1,6,632,N,10,C,368,0
